Record Length,2500,Points,-3.12000024E-3,0.0,,Record Length,2500,Points,-3.12000024E-3,39.99999911E-3,
Sample Interval,3.99999999E-6,s,-3.11600021E-3,79.999998212E-3,,Sample Interval,3.99999999E-6,s,-3.11600021E-3,39.99999911E-3,
Trigger Point,780.000062300,Samples,-3.11200018E-3,0.0,,Trigger Point,780.000062300,Samples,-3.11200018E-3,-39.99999911E-3,
,,,-3.10800015E-3,0.0,,,,,-3.10800015E-3,-119.9999973E-3,
,,,-3.10400035E-3,0.0,,,,,-3.10400035E-3,-79.999998212E-3,
,,,-3.10000032E-3,0.0,,,,,-3.10000032E-3,-39.99999911E-3,
Source,CH1,,-3.09600029E-3,0.0,,Source,CH2,,-3.09600029E-3,0.0,
Vertical Units,Volts,,-3.09200026E-3,0.0,,Vertical Units,Volts,,-3.09200026E-3,0.0,
Vertical Scale,2.0000000,,-3.08800023E-3,0.0,,Vertical Scale,999.999977648E-3,,-3.08800023E-3,0.0,
Vertical Offset,0,,-3.08400020E-3,0.0,,Vertical Offset,0,,-3.08400020E-3,0.0,
Horizontal Units,s,,-3.08000017E-3,79.999998212E-3,,Horizontal Units,s,,-3.08000017E-3,-39.99999911E-3,
Horizontal Scale,1.000000E-3,,-3.07600014E-3,0.0,,Horizontal Scale,1.000000E-3,,-3.07600014E-3,-79.999998212E-3,
Pt Fmt,Y,,-3.07200034E-3,0.0,,Pt Fmt,Y,,-3.07200034E-3,-119.9999973E-3,
Yzero,-80.000000000E-3,,-3.06800031E-3,0.0,,Yzero,-1.9200000,,-3.06800031E-3,-39.99999911E-3,
Probe Atten,1.000000,,-3.06400028E-3,0.0,,Probe Atten,1.000000,,-3.06400028E-3,0.0,
,,,-3.06000025E-3,0.0,,,,,-3.06000025E-3,39.99999911E-3,
Note,TDS 1002B - 12:59:47 PM   2/19/2026,,-3.05600022E-3,0.0,,Note,TDS 1002B - 12:59:47 PM   2/19/2026,,-3.05600022E-3,0.0,
,,,-3.05200019E-3,0.0,,,,,-3.05200019E-3,-39.99999911E-3,
,,,-3.04800016E-3,0.0,,,,,-3.04800016E-3,-79.999998212E-3,
,,,-3.04400013E-3,0.0,,,,,-3.04400013E-3,-39.99999911E-3,
,,,-3.04000033E-3,0.0,,,,,-3.04000033E-3,-79.999998212E-3,
,,,-3.03600030E-3,0.0,,,,,-3.03600030E-3,-39.99999911E-3,
,,,-3.03200027E-3,0.0,,,,,-3.03200027E-3,-39.99999911E-3,
,,,-3.02800024E-3,0.0,,,,,-3.02800024E-3,39.99999911E-3,
,,,-3.02400021E-3,0.0,,,,,-3.02400021E-3,0.0,
,,,-3.02000018E-3,0.0,,,,,-3.02000018E-3,-39.99999911E-3,
,,,-3.01600015E-3,0.0,,,,,-3.01600015E-3,-79.999998212E-3,
,,,-3.01200035E-3,0.0,,,,,-3.01200035E-3,-79.999998212E-3,
,,,-3.00800032E-3,0.0,,,,,-3.00800032E-3,-39.99999911E-3,
,,,-3.00400029E-3,0.0,,,,,-3.00400029E-3,0.0,
,,,-3.00000026E-3,79.999998212E-3,,,,,-3.00000026E-3,0.0,
,,,-2.99600023E-3,0.0,,,,,-2.99600023E-3,0.0,
,,,-2.99200020E-3,0.0,,,,,-2.99200020E-3,0.0,
,,,-2.98800017E-3,0.0,,,,,-2.98800017E-3,0.0,
,,,-2.98400014E-3,0.0,,,,,-2.98400014E-3,-79.999998212E-3,
,,,-2.98000034E-3,0.0,,,,,-2.98000034E-3,-79.999998212E-3,
