,,,-4.58399998E-3,0.0,,,,,-4.58399998E-3,79.999998212E-3,
,,,-4.57999995E-3,0.0,,,,,-4.57999995E-3,39.99999911E-3,
,,,-4.57600038E-3,0.0,,,,,-4.57600038E-3,39.99999911E-3,
,,,-4.57200035E-3,0.0,,,,,-4.57200035E-3,0.0,
,,,-4.56800032E-3,0.0,,,,,-4.56800032E-3,-79.999998212E-3,
,,,-4.56400029E-3,0.0,,,,,-4.56400029E-3,-39.99999911E-3,
,,,-4.56000026E-3,0.0,,,,,-4.56000026E-3,39.99999911E-3,
,,,-4.55600023E-3,0.0,,,,,-4.55600023E-3,79.999998212E-3,
,,,-4.55200020E-3,0.0,,,,,-4.55200020E-3,79.999998212E-3,
,,,-4.54800017E-3,0.0,,,,,-4.54800017E-3,39.99999911E-3,
,,,-4.54400014E-3,0.0,,,,,-4.54400014E-3,-39.99999911E-3,
,,,-4.54000011E-3,0.0,,,,,-4.54000011E-3,-39.99999911E-3,
,,,-4.53600008E-3,0.0,,,,,-4.53600008E-3,-39.99999911E-3,
,,,-4.53200005E-3,0.0,,,,,-4.53200005E-3,-39.99999911E-3,
,,,-4.52800002E-3,0.0,,,,,-4.52800002E-3,39.99999911E-3,
,,,-4.52399999E-3,0.0,,,,,-4.52399999E-3,79.999998212E-3,
,,,-4.51999996E-3,-39.99999911E-3,,,,,-4.51999996E-3,119.9999973E-3,
,,,-4.51599993E-3,0.0,,,,,-4.51599993E-3,79.999998212E-3,
,,,-4.51200036E-3,0.0,,,,,-4.51200036E-3,-39.99999911E-3,
,,,-4.50800033E-3,0.0,,,,,-4.50800033E-3,-79.999998212E-3,
,,,-4.50400030E-3,0.0,,,,,-4.50400030E-3,-39.99999911E-3,
,,,-4.50000027E-3,0.0,,,,,-4.50000027E-3,0.0,
,,,-4.49600024E-3,0.0,,,,,-4.49600024E-3,39.99999911E-3,
,,,-4.49200021E-3,0.0,,,,,-4.49200021E-3,39.99999911E-3,
,,,-4.48800018E-3,0.0,,,,,-4.48800018E-3,39.99999911E-3,
,,,-4.48400015E-3,0.0,,,,,-4.48400015E-3,39.99999911E-3,
,,,-4.48000012E-3,0.0,,,,,-4.48000012E-3,0.0,
,,,-4.47600009E-3,0.0,,,,,-4.47600009E-3,-79.999998212E-3,
,,,-4.47200006E-3,0.0,,,,,-4.47200006E-3,-79.999998212E-3,
,,,-4.46800003E-3,39.99999911E-3,,,,,-4.46800003E-3,0.0,
,,,-4.46400000E-3,39.99999911E-3,,,,,-4.46400000E-3,79.999998212E-3,
,,,-4.45999997E-3,0.0,,,,,-4.45999997E-3,79.999998212E-3,
,,,-4.45599994E-3,0.0,,,,,-4.45599994E-3,39.99999911E-3,
,,,-4.45200037E-3,0.0,,,,,-4.45200037E-3,0.0,
,,,-4.44800034E-3,39.99999911E-3,,,,,-4.44800034E-3,-39.99999911E-3,
,,,-4.44400031E-3,0.0,,,,,-4.44400031E-3,-39.99999911E-3,
,,,-4.44000028E-3,0.0,,,,,-4.44000028E-3,-39.99999911E-3,
,,,-4.43600025E-3,0.0,,,,,-4.43600025E-3,-39.99999911E-3,
,,,-4.43200022E-3,0.0,,,,,-4.43200022E-3,39.99999911E-3,
,,,-4.42800019E-3,0.0,,,,,-4.42800019E-3,119.9999973E-3,
,,,-4.42400016E-3,-39.99999911E-3,,,,,-4.42400016E-3,79.999998212E-3,
,,,-4.42000013E-3,0.0,,,,,-4.42000013E-3,0.0,
,,,-4.41600010E-3,0.0,,,,,-4.41600010E-3,-79.999998212E-3,
,,,-4.41200007E-3,0.0,,,,,-4.41200007E-3,-79.999998212E-3,
,,,-4.40800004E-3,0.0,,,,,-4.40800004E-3,0.0,
,,,-4.40400001E-3,0.0,,,,,-4.40400001E-3,39.99999911E-3,
,,,-4.39999998E-3,0.0,,,,,-4.39999998E-3,39.99999911E-3,
,,,-4.39599995E-3,0.0,,,,,-4.39599995E-3,79.999998212E-3,
,,,-4.39200038E-3,0.0,,,,,-4.39200038E-3,39.99999911E-3,
,,,-4.38800035E-3,0.0,,,,,-4.38800035E-3,39.99999911E-3,
,,,-4.38400032E-3,0.0,,,,,-4.38400032E-3,-39.99999911E-3,
,,,-4.38000029E-3,39.99999911E-3,,,,,-4.38000029E-3,-79.999998212E-3,
,,,-4.37600026E-3,0.0,,,,,-4.37600026E-3,-39.99999911E-3,
,,,-4.37200023E-3,0.0,,,,,-4.37200023E-3,79.999998212E-3,
,,,-4.36800020E-3,0.0,,,,,-4.36800020E-3,79.999998212E-3,
,,,-4.36400017E-3,0.0,,,,,-4.36400017E-3,39.99999911E-3,
,,,-4.36000014E-3,0.0,,,,,-4.36000014E-3,39.99999911E-3,
,,,-4.35600011E-3,0.0,,,,,-4.35600011E-3,0.0,
,,,-4.35200008E-3,0.0,,,,,-4.35200008E-3,0.0,
,,,-4.34800005E-3,0.0,,,,,-4.34800005E-3,-39.99999911E-3,
,,,-4.34400002E-3,0.0,,,,,-4.34400002E-3,-39.99999911E-3,
,,,-4.33999998E-3,0.0,,,,,-4.33999998E-3,39.99999911E-3,
,,,-4.33599995E-3,0.0,,,,,-4.33599995E-3,79.999998212E-3,
,,,-4.33200039E-3,0.0,,,,,-4.33200039E-3,79.999998212E-3,
,,,-4.32800036E-3,0.0,,,,,-4.32800036E-3,39.99999911E-3,
,,,-4.32400033E-3,0.0,,,,,-4.32400033E-3,-39.99999911E-3,
,,,-4.32000030E-3,0.0,,,,,-4.32000030E-3,-79.999998212E-3,
,,,-4.31600027E-3,0.0,,,,,-4.31600027E-3,0.0,
,,,-4.31200024E-3,0.0,,,,,-4.31200024E-3,0.0,
,,,-4.30800021E-3,0.0,,,,,-4.30800021E-3,39.99999911E-3,
,,,-4.30400018E-3,0.0,,,,,-4.30400018E-3,39.99999911E-3,
,,,-4.30000015E-3,0.0,,,,,-4.30000015E-3,79.999998212E-3,
,,,-4.29600012E-3,0.0,,,,,-4.29600012E-3,39.99999911E-3,
,,,-4.29200009E-3,0.0,,,,,-4.29200009E-3,-39.99999911E-3,
,,,-4.28800005E-3,0.0,,,,,-4.28800005E-3,-79.999998212E-3,
,,,-4.28400002E-3,0.0,,,,,-4.28400002E-3,-39.99999911E-3,
,,,-4.27999999E-3,0.0,,,,,-4.27999999E-3,39.99999911E-3,
,,,-4.27599996E-3,0.0,,,,,-4.27599996E-3,79.999998212E-3,
,,,-4.27199993E-3,0.0,,,,,-4.27199993E-3,39.99999911E-3,
,,,-4.26800037E-3,-39.99999911E-3,,,,,-4.26800037E-3,0.0,
,,,-4.26400034E-3,0.0,,,,,-4.26400034E-3,0.0,
,,,-4.26000031E-3,0.0,,,,,-4.26000031E-3,0.0,
,,,-4.25600028E-3,0.0,,,,,-4.25600028E-3,-39.99999911E-3,
,,,-4.25200025E-3,0.0,,,,,-4.25200025E-3,-39.99999911E-3,
,,,-4.24800022E-3,0.0,,,,,-4.24800022E-3,0.0,
,,,-4.24400019E-3,0.0,,,,,-4.24400019E-3,79.999998212E-3,
